"PVWatts Hourly PV Performance Data"
"Requested Location","Toronto"
"Location","Lat, Lng: 43.65, -79.38"
"Latitude (DD)","43.65"
"Longitude (DD)","-79.38"
"Elevation (m)","93.199996948242"
"DC System Size (kW)","200"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","10","8","0","26","1","6.6","0.87","25.075","1.305","3764.65","2838.541"
"1","10","9","12","82","1","7.1","0.87","88.428","2.058","15629.999","14283.453"
"1","10","10","22","128","1","7.6","0.87","142.875","2.632","25772.308","24066.38"
"1","10","11","264","170","1","7.9","0.87","382.316","5.256","70656.818","67360.453"
"1","10","12","266","180","2","8","0.87","401.927","6.432","73935.561","70523.018"
"1","10","13","259","167","2","7.9","0.87","372.921","6.152","68695.671","65468.798"
"1","10","14","510","90","1","7.8","0.87","416.376","5.692","77732.298","74185.222"
"1","10","15","318","69","1","7.5","0.87","231.599","3.666","41924.125","39645.874"
"1","10","16","93","26","0","7.1","0.87","50.466","0.503","5358.818","4376.221"
"1","10","17","0","0","0","6.5","0.87","0","0","0","0"
"1","10","18","0","0","0","5.8","0.87","0","0","0","0"
"1","10","19","0","0","0","5.3","0.87","0","0","0","0"
"1","10","20","0","0","0","4.9","0.87","0","0","0","0"
"1","10","21","0","0","0","4.3","0.87","0","0","0","0"
"1","10","22","0","0","-1","3.7","0.87","0","-1","0","0"
"1","10","23","0","0","-1","3.2","0.87","0","-1","0","0"
"1","11","0","0","0","-1","3.1","0.87","0","-1","0","0"
"1","11","1","0","0","-2","3.1","0.87","0","-2","0","0"
"1","11","2","0","0","-2","3","0.87","0","-2","0","0"
"1","11","3","0","0","-2","3","0.87","0","-2","0","0"
"1","11","4","0","0","-2","3.1","0.87","0","-2","0","0"
"1","11","5","0","0","-2","3.2","0.87","0","-2","0","0"
"1","11","6","0","0","-2","3.7","0.87","0","-2","0","0"
"1","11","7","0","0","-1","4.2","0.87","0","-1","0","0"
"1","11","8","63","34","0","4.8","0.87","56.495","0.843","8605.725","7508.078"
"1","11","9","48","87","0","5.4","0.87","115.912","1.671","20764.664","19236.177"
"1","11","10","0","61","0","5.7","0.87","57.625","0.802","10110.137","8959.182"
"1","11","11","0","67","0","6.1","0.87","63.31","0.842","11114.476","9927.934"
"1","11","12","9","150","0","6.7","0.87","156.556","1.952","28231.523","26438.456"
"1","11","13","0","67","0","7.3","0.87","63.31","0.743","11123.034","9936.188"
"1","11","14","67","130","0","7.8","0.87","179.033","2.009","32733.003","30780.43"
"1","11","15","0","44","0","8.1","0.87","41.542","0.452","7154.257","6108.041"
"1","11","16","0","10","0","8.3","0.87","9.416","0.088","1033.362","204.033"
"1","11","17","0","0","0","8.4","0.87","0","0","0","0"
"1","11","18","0","0","0","8.2","0.87","0","0","0","0"
"1","11","19","0","0","0","7.9","0.87","0","0","0","0"
"1","11","20","0","0","0","7.8","0.87","0","0","0","0"
"1","11","21","0","0","0","7.6","0.87","0","0","0","0"
"1","11","22","0","0","0","7.1","0.87","0","0","0","0"
"1","11","23","0","0","0","6.6","0.87","0","0","0","0"
"1","12","0","0","0","0","6.5","0.87","0","0","0","0"
"1","12","1","0","0","0","6.5","0.87","0","0","0","0"
"1","12","2","0","0","0","6.5","0.87","0","0","0","0"
"1","12","3","0","0","0","6.5","0.87","0","0","0","0"
"1","12","4","0","0","0","6.7","0.87","0","0","0","0"
"1","12","5","0","0","0","6.9","0.87","0","0","0","0"
"1","12","6","0","0","0","6.8","0.87","0","0","0","0"
"1","12","7","0","0","0","6.6","0.87","0","0","0","0"
"1","12","8","0","18","1","6.3","0.87","16.969","1.214","2533.913","1651.414"
"1","12","9","0","43","1","5.9","0.87","40.588","1.552","6975.505","5935.623"
"1","12","10","0","40","2","5.7","0.87","37.742","2.525","6469.611","5447.654"
"1","12","11","0","49","2","5.6","0.87","46.263","2.651","7967.22","6892.197"
"1","12","12","0","75","2","3.9","0.87","70.897","3.245","12364.01","11133.191"
"1","12","13","0","43","3","1.9","0.87","40.586","4.008","6917.638","5879.806"
"1","12","14","0","39","3","2.2","0.87","36.796","3.861","6267.708","5252.905"
"1","12","15","0","51","3","2.9","0.87","48.623","3.999","8309.973","7222.805"
"1","12","16","0","12","3","3.7","0.87","11.304","3.184","1328.743","488.948"
"1","12","17","0","0","4","4.3","0.87","0","4","0","0"
"1","12","18","0","0","4","4.4","0.87","0","4","0","0"
"1","12","19","0","0","5","4.9","0.09","0","5","0","0"
"1","12","20","0","0","6","5.8","0.09","0","6","0","0"
"1","12","21","0","0","6","6.4","0.09","0","6","0","0"
"1","12","22","0","0","7","6.8","0.09","0","7","0","0"
"1","12","23","0","0","7","7","0.09","0","7","0","0"
"1","13","0","0","0","7","7.1","0.09","0","7","0","0"
"1","13","1","0","0","7","7.3","0.09","0","7","0","0"
"1","13","2","0","0","7","7.6","0.09","0","7","0","0"
"1","13","3","0","0","7","7.4","0.09","0","7","0","0"
"1","13","4","0","0","6","6.5","0.09","0","6","0","0"
"1","13","5","0","0","6","5.7","0.09","0","6","0","0"
"1","13","6","0","0","6","5.7","0.09","0","6","0","0"
"1","13","7","0","0","6","6.6","0.09","0","6","0","0"
"1","13","8","0","10","7","7","0.09","9.241","7.109","1322.679","483.099"
"1","13","9","90","91","8","6.7","0.09","144.755","9.809","25481.469","23785.847"
"1","13","10","638","86","9","6.9","0.09","497.426","15.123","90292.068","86299.948"
"1","13","11","75","170","9","7.2","0.09","231.323","11.75","41144.202","38893.586"
"1","13","12","50","174","10","8","0.09","219.011","12.412","38686.648","36523.114"
"1","13","13","138","171","11","9.2","0.09","283.981","13.823","50550.323","47966.411"
"1","13","14","0","61","11","9.8","0.09","56.573","11.535","9554.699","8423.426"
"1","13","15","0","49","10","9.2","0.09","45.588","10.452","7615.927","6553.352"
"1","13","16","0","12","9","8.4","0.09","11.096","9.109","1350.494","509.928"
"1","13","17","0","0","8","7.5","0.09","0","8","0","0"
"1","13","18","0","0","5","7.7","0.09","0","5","0","0"
"1","13","19","0","0","3","8.5","0.87","0","3","0","0"
"1","13","20","0","0","2","8.6","0.87","0","2","0","0"
"1","13","21","0","0","1","7.9","0.87","0","1","0","0"
"1","13","22","0","0","1","7","0.87","0","1","0","0"
"1","13","23","0","0","1","6.3","0.87","0","1","0","0"
"1","14","0","0","0","1","6","0.87","0","1","0","0"
"1","14","1","0","0","0","6","0.87","0","0","0","0"
"1","14","2","0","0","0","6.3","0.87","0","0","0","0"
"1","14","3","0","0","0","6.9","0.87","0","0","0","0"
"1","14","4","0","0","0","7.3","0.87","0","0","0","0"
"1","14","5","0","0","0","7.3","0.87","0","0","0","0"
"1","14","6","0","0","-1","7.4","0.87","0","-1","0","0"
"1","14","7","0","0","-2","7.9","0.87","0","-2","0","0"
"1","14","8","372","37","-3","8.3","0.87","144.581","-1.524","22504.497","20914.361"
"1","14","9","39","89","-3","8.4","0.87","113.759","-1.794","20636.738","19112.784"
"1","14","10","797","84","-3","8.1","0.87","595.611","3.533","112603.068","107820.381"
"1","14","11","209","171","-3","7.9","0.87","337.062","0.751","63025.611","59999.651"
"1","14","12","305","170","-3","8.1","0.87","419.069","1.581","78520.099","74945.107"
"1","14","13","451","134","-3","8.3","0.87","476.242","2.12","89673.727","85703.518"
"1","14","14","589","81","-3","8.3","0.87","458.606","1.939","86942.683","83069.245"
"1","14","15","382","74","-4","8.1","0.87","269.404","-1.063","50039.94","47474.113"
"1","14","16","174","31","-5","7.7","0.87","82.112","-4.147","11368.452","10172.91"
"1","14","17","0","0","-5","7.3","0.87","0","-5","0","0"
"1","14","18","0","0","-6","6.9","0.87","0","-6","0","0"
"1","14","19","0","0","-6","6.7","0.87","0","-6","0","0"
"1","14","20","0","0","-6","6.7","0.87","0","-6","0","0"
"1","14","21","0","0","-6","6.9","0.87","0","-6","0","0"
"1","14","22","0","0","-6","7.1","0.87","0","-6","0","0"
"1","14","23","0","0","-6","7.2","0.87","0","-6","0","0"
"1","15","0","0","0","-6","7.2","0.87","0","-6","0","0"
"1","15","1","0","0","-6","6.9","0.87","0","-6","0","0"
"1","15","2","0","0","-6","6.8","0.87","0","-6","0","0"
"1","15","3","0","0","-7","6.7","0.87","0","-7","0","0"
"1","15","4","0","0","-7","6.5","0.87","0","-7","0","0"
"1","15","5","0","0","-8","6.4","0.87","0","-8","0","0"
"1","15","6","0","0","-8","6.3","0.87","0","-8","0","0"
"1","15","7","0","0","-8","6.3","0.87","0","-8","0","0"
"1","15","8","447","33","-7","6.6","0.87","161.299","-5.06","25514.4","23817.611"
"1","15","9","709","62","-7","6.8","0.87","419.319","-1.806","79417.575","75810.782"
"1","15","10","836","75","-6","6.9","0.87","606.548","1.465","115560.81","110673.319"
"1","15","11","887","83","-5","7","0.87","722.571","3.797","136111.114","130495.443"
"1","15","12","900","86","-5","7.1","0.87","759.344","4.149","142631.271","136784.565"
"1","15","13","894","80","-4","7","0.87","718.527","4.749","134968.389","129393.21"
"1","15","14","843","71","-4","6.8","0.87","596.348","3.416","112909.519","108115.973"
"1","15","15","724","56","-4","6.5","0.87","403.864","1.153","75217.945","71759.961"
"1","15","16","439","28","-5","6.1","0.87","132.545","-3.378","18639.527","17186.342"
"1","15","17","0","0","-5","5.9","0.87","0","-5","0","0"
"1","15","18","0","0","-5","5.6","0.87","0","-5","0","0"
"1","15","19","0","0","-5","5.5","0.87","0","-5","0","0"
"1","15","20","0","0","-5","5.5","0.87","0","-5","0","0"
"1","15","21","0","0","-5","5.4","0.87","0","-5","0","0"
"1","15","22","0","0","-5","5.3","0.87","0","-5","0","0"
"1","15","23","0","0","-5","5","0.87","0","-5","0","0"
"1","16","0","0","0","-6","4.7","0.87","0","-6","0","0"
"1","16","1","0","0","-6","4.3","0.87","0","-6","0","0"
"1","16","2","0","0","-6","3.9","0.87","0","-6","0","0"
"1","16","3","0","0","-7","3.5","0.87","0","-7","0","0"
"1","16","4","0","0","-7","3.3","0.87","0","-7","0","0"
"1","16","5","0","0","-7","3.1","0.87","0","-7","0","0"
"1","16","6","0","0","-7","2.8","0.87","0","-7","0","0"
"1","16","7","0","0","-7","2.6","0.87","0","-7","0","0"
"1","16","8","63","39","-6","2.4","0.87","63.631","-4.611","10239.19","9083.663"
"1","16","9","313","81","-6","2.1","0.87","252.782","0.045","46990.499","44532.726"
"1","16","10","379","120","-6","1.9","0.87","381.767","3.534","71442.166","68117.973"
"1","16","11","398","147","-6","1.9","0.87","459.253","5.459","85278.794","81464.314"
"1","16","12","406","156","-6","2.2","0.87","486.577","5.428","90290.545","86298.479"
"1","16","13","294","162","-5","2.8","0.87","393.465","3.273","73301.809","69911.722"
"1","16","14","152","139","-5","3.3","0.87","248.05","-0.204","46306.095","43872.574"
"1","16","15","431","100","-5","3.8","0.87","323.326","0.776","60010.008","57090.902"
"1","16","16","154","42","-5","4.1","0.87","92.35","-3.512","13791.687","12510.28"
"1","16","17","0","0","-6","4.2","0.87","0","-6","0","0"
"1","16","18","0","0","-6","4.2","0.87","0","-6","0","0"
"1","16","19","0","0","-6","4.2","0.87","0","-6","0","0"
"1","16","20","0","0","-6","4.2","0.87","0","-6","0","0"
"1","16","21","0","0","-6","4.4","0.87","0","-6","0","0"
"1","16","22","0","0","-6","4.6","0.87","0","-6","0","0"
"1","16","23","0","0","-7","4.9","0.87","0","-7","0","0"
"1","17","0","0","0","-7","5","0.87","0","-7","0","0"
"1","17","1","0","0","-7","4.9","0.87","0","-7","0","0"
"1","17","2","0","0","-7","4.8","0.87","0","-7","0","0"
"1","17","3","0","0","-8","4.8","0.87","0","-8","0","0"
"1","17","4","0","0","-8","4.8","0.87","0","-8","0","0"
"1","17","5","0","0","-8","4.7","0.87","0","-8","0","0"
"1","17","6","0","0","-8","4.7","0.87","0","-8","0","0"
"1","17","7","0","0","-8","4.7","0.87","0","-8","0","0"
"1","17","8","175","35","-7","4.9","0.87","96.899","-5.566","15637.431","14290.623"
"1","17","9","0","56","-7","5","0.87","53.337","-6.193","9560.391","8428.915"
"1","17","10","60","141","-6","5.2","0.87","187.654","-3.223","34959.896","32928.416"
"1","17","11","516","127","-6","5.7","0.87","518.644","1.255","98059.628","93792.273"
"1","17","12","384","162","-6","6.1","0.87","478.434","0.388","90250.535","86259.887"
"1","17","13","341","157","-6","6.4","0.87","420.387","-0.566","79525.799","75915.171"
"1","17","14","0","46","-6","7","0.87","43.418","-5.475","7725.963","6659.489"
"1","17","15","256","83","-7","8.1","0.87","217.998","-4.622","40884.977","38643.547"
"1","17","16","89","35","-8","8.9","0.87","67.876","-7.343","10503.969","9339.059"
"1","17","17","0","0","-9","8.8","0.87","0","-9","0","0"
"1","17","18","0","0","-9","8.5","0.87","0","-9","0","0"
"1","17","19","0","0","-10","8.1","0.87","0","-10","0","0"
"1","17","20","0","0","-10","7.5","0.87","0","-10","0","0"
"1","17","21","0","0","-10","7.2","0.87","0","-10","0","0"
"1","17","22","0","0","-10","7.4","0.87","0","-10","0","0"
"1","17","23","0","0","-11","7.8","0.87","0","-11","0","0"
"1","18","0","0","0","-12","8.1","0.87","0","-12","0","0"
"1","18","1","0","0","-12","8.2","0.87","0","-12","0","0"
"1","18","2","0","0","-13","8.2","0.87","0","-13","0","0"
"1","18","3","0","0","-14","8.1","0.87","0","-14","0","0"
"1","18","4","0","0","-14","7.8","0.87","0","-14","0","0"
"1","18","5","0","0","-15","7.1","0.87","0","-15","0","0"
"1","18","6","0","0","-15","6.3","0.87","0","-15","0","0"
"1","18","7","0","0","-15","5.6","0.87","0","-15","0","0"
"1","18","8","123","36","-15","4.7","0.87","79.599","-13.787","13302.995","12038.905"
"1","18","9","454","69","-15","3.6","0.87","308.553","-9.309","59655.95","56749.39"
"1","18","10","551","94","-15","2.4","0.87","461.481","-4.544","89304.386","85347.264"
"1","18","11","586","112","-14","1.6","0.87","555.348","0.786","105321.865","100797.18"
"1","18","12","665","100","-13","1.8","0.87","615.844","2.705","116049.589","111144.778"
"1","18","13","873","92","-12","2.2","0.87","724.499","5.052","135789.702","130185.421"
"1","18","14","721","62","-11","2.7","0.87","519.962","0.164","99451.129","95134.467"
"1","18","15","495","62","-10","3.6","0.87","314.585","-4.202","59611.178","56706.205"
"1","18","16","248","34","-10","4.5","0.87","109.632","-8.315","17169.681","15768.579"
"1","18","17","0","0","-10","5","0.87","0","-10","0","0"
"1","18","18","0","0","-9","5.2","0.87","0","-9","0","0"
"1","18","19","0","0","-8","5.7","0.87","0","-8","0","0"
"1","18","20","0","0","-7","6.4","0.87","0","-7","0","0"
"1","18","21","0","0","-6","7.1","0.87","0","-6","0","0"
"1","18","22","0","0","-5","7.8","0.87","0","-5","0","0"
"1","18","23","0","0","-5","8.4","0.87","0","-5","0","0"
"1","19","0","0","0","-5","8.8","0.87","0","-5","0","0"
"1","19","1","0","0","-5","9.2","0.87","0","-5","0","0"
"1","19","2","0","0","-4","9.5","0.87","0","-4","0","0"
"1","19","3","0","0","-4","9.6","0.87","0","-4","0","0"
"1","19","4","0","0","-4","9.7","0.87","0","-4","0","0"
"1","19","5","0","0","-4","9.7","0.87","0","-4","0","0"
"1","19","6","0","0","-4","9.7","0.87","0","-4","0","0"
"1","19","7","0","0","-3","9.6","0.87","0","-3","0","0"
"1","19","8","0","9","-3","9.3","0.87","8.47","-2.918","1298.097","459.388"
"1","19","9","0","14","-2","9.1","0.87","13.185","-1.868","2200.458","1329.775"
"1","19","10","0","96","-2","9","0.87","93.239","-1.061","16755.015","15368.606"
"1","19","11","32","166","-1","8.7","0.87","198.992","1.056","36338.1","34257.784"
"1","19","12","70","188","-1","8.3","0.87","252.777","1.706","46391.897","43955.335"
"1","19","13","181","180","0","7.6","0.87","328.84","3.761","60689.642","57746.454"
"1","19","14","5","124","0","6.7","0.87","127.017","1.585","22855.652","21253.073"
"1","19","15","0","48","0","6.2","0.87","45.323","0.596","7859.834","6788.616"
"1","19","16","0","15","0","6.2","0.87","14.132","0.181","2129.192","1261.034"
"1","19","17","0","0","-1","6.4","0.87","0","-1","0","0"
"1","19","18","0","0","-1","6.8","0.87","0","-1","0","0"
"1","19","19","0","0","-1","7.2","0.87","0","-1","0","0"
"1","19","20","0","0","-1","7.7","0.87","0","-1","0","0"
"1","19","21","0","0","-2","8.6","0.87","0","-2","0","0"
"1","19","22","0","0","-4","9.4","0.87","0","-4","0","0"
"1","19","23","0","0","-5","9.2","0.87","0","-5","0","0"
"1","20","0","0","0","-6","8.5","0.87","0","-6","0","0"
"1","20","1","0","0","-7","7.9","0.87","0","-7","0","0"
"1","20","2","0","0","-8","7.5","0.87","0","-8","0","0"
"1","20","3","0","0","-9","7","0.87","0","-9","0","0"
"1","20","4","0","0","-10","6.7","0.87","0","-10","0","0"
"1","20","5","0","0","-10","6.5","0.87","0","-10","0","0"
"1","20","6","0","0","-11","6.3","0.87","0","-11","0","0"
"1","20","7","0","0","-11","6.1","0.87","0","-11","0","0"
"1","20","8","0","34","-11","5.9","0.87","33.694","-10.55","5658.793","4665.567"
"1","20","9","305","86","-11","5.7","0.87","255.907","-7.428","48916.733","46390.706"
"1","20","10","428","118","-10","5.2","0.87","411.752","-3.884","79178.12","75579.811"
"1","20","11","497","135","-10","4.6","0.87","517.759","-1.704","98769.299","94476.797"
"1","20","12","531","137","-9","4.3","0.87","559.381","0.332","105916.379","101370.628"
"1","20","13","538","125","-9","4.2","0.87","533.215","0.025","101246.806","96866.517"
"1","20","14","483","107","-9","4.3","0.87","430.029","-1.816","82278.883","78570.703"
"1","20","15","127","95","-9","4.3","0.87","167.519","-6.214","31373.392","29468.996"
"1","20","16","59","36","-9","4.3","0.87","58.021","-8.066","9428.181","8301.391"
"1","20","17","0","0","-10","4.5","0.87","0","-10","0","0"
"1","20","18","0","0","-10","4.6","0.87","0","-10","0","0"
"1","20","19","0","0","-11","4.9","0.87","0","-11","0","0"
"1","20","20","0","0","-11","5.1","0.87","0","-11","0","0"
"1","20","21","0","0","-11","5.3","0.87","0","-11","0","0"
"1","20","22","0","0","-12","5.4","0.87","0","-12","0","0"
"1","20","23","0","0","-12","5.6","0.87","0","-12","0","0"
"1","21","0","0","0","-13","5.7","0.87","0","-13","0","0"
"1","21","1","0","0","-13","5.8","0.87","0","-13","0","0"
"1","21","2","0","0","-13","5.9","0.87","0","-13","0","0"
"1","21","3","0","0","-14","5.8","0.87","0","-14","0","0"
"1","21","4","0","0","-14","5.7","0.87","0","-14","0","0"
"1","21","5","0","0","-15","5.6","0.87","0","-15","0","0"
"1","21","6","0","0","-15","5.5","0.87","0","-15","0","0"
"1","21","7","0","0","-16","5.3","0.87","0","-16","0","0"
"1","21","8","362","33","-16","5.1","0.87","150.237","-13.832","25331.051","23640.759"
"1","21","9","645","49","-15","4.7","0.87","376.806","-9.044","73301.685","69911.602"
"1","21","10","685","72","-15","4.1","0.87","521.617","-6.03","101728.86","97331.489"
"1","21","11","748","77","-14","3.4","0.87","629.442","-1.991","120787.317","115714.629"
"1","21","12","766","79","-14","2.8","0.87","666.787","0.045","126890.548","121601.599"
"1","21","13","776","71","-14","2.3","0.87","640.28","0.781","121786.562","116678.467"
"1","21","14","773","57","-13","1.9","0.87","552.257","0.818","105441.223","100912.308"
"1","21","15","769","60","-13","1.6","0.87","442.94","-1.226","83921.063","80154.694"
"1","21","16","514","34","-14","1.6","0.87","181.909","-9.388","29603.001","27761.337"
"1","21","17","0","0","-14","1.9","0.87","0","-14","0","0"
"1","21","18","0","0","-14","2.2","0.87","0","-14","0","0"
"1","21","19","0","0","-14","2.5","0.87","0","-14","0","0"
"1","21","20","0","0","-13","2.9","0.87","0","-13","0","0"
"1","21","21","0","0","-13","3.3","0.87","0","-13","0","0"
"1","21","22","0","0","-12","3.6","0.87","0","-12","0","0"
"1","21","23","0","0","-12","3.9","0.87","0","-12","0","0"
"1","22","0","0","0","-11","4.6","0.87","0","-11","0","0"
"1","22","1","0","0","-10","5.5","0.87","0","-10","0","0"
"1","22","2","0","0","-10","6.3","0.87","0","-10","0","0"
"1","22","3","0","0","-10","6.9","0.87","0","-10","0","0"
"1","22","4","0","0","-10","7.5","0.87","0","-10","0","0"
"1","22","5","0","0","-10","8","0.87","0","-10","0","0"
"1","22","6","0","0","-9","8.6","0.87","0","-9","0","0"
"1","22","7","0","0","-9","9.4","0.87","0","-9","0","0"
"1","22","8","0","18","-9","10.4","0.87","16.963","-8.85","2779.479","1888.279"
"1","22","9","0","71","-9","11.4","0.87","69.034","-8.421","12607.323","11367.883"
"1","22","10","0","44","-9","11.9","0.87","41.528","-8.663","7464.564","6407.352"
"1","22","11","0","55","-9","11.8","0.87","51.946","-8.577","9373.238","8248.394"
"1","22","12","0","38","-10","11.8","0.87","35.867","-9.708","6405.422","5385.74"
"1","22","13","0","96","-10","11.8","0.87","91.963","-9.25","16958.769","15565.14"
"1","22","14","170","150","-10","11.7","0.87","273.408","-7.747","52489.354","49836.735"
"1","22","15","28","94","-10","11.8","0.87","113.269","-9.076","21119.874","19578.801"
"1","22","16","0","12","-11","12.1","0.87","11.299","-10.911","1825.121","967.737"
"1","22","17","0","0","-12","12.4","0.87","0","-12","0","0"
"1","22","18","0","0","-13","12.3","0.87","0","-13","0","0"
"1","22","19","0","0","-14","12.2","0.87","0","-14","0","0"
"1","22","20","0","0","-14","11.9","0.87","0","-14","0","0"
"1","22","21","0","0","-14","11.7","0.87","0","-14","0","0"
"1","22","22","0","0","-14","11.5","0.87","0","-14","0","0"
"1","22","23","0","0","-13","11.3","0.87","0","-13","0","0"
"1","23","0","0","0","-13","11.1","0.87","0","-13","0","0"
"1","23","1","0","0","-13","10.8","0.87","0","-13","0","0"
"1","23","2","0","0","-13","10.5","0.87","0","-13","0","0"
"1","23","3","0","0","-14","10.3","0.87","0","-14","0","0"
"1","23","4","0","0","-14","10","0.87","0","-14","0","0"
"1","23","5","0","0","-15","9.7","0.87","0","-15","0","0"
"1","23","6","0","0","-15","9.3","0.87","0","-15","0","0"
"1","23","7","0","0","-15","8.8","0.87","0","-15","0","0"
"1","23","8","248","38","-14","8.4","0.87","125.887","-12.704","21430.678","19878.591"
"1","23","9","566","61","-13","7.8","0.87","356.921","-8.986","69381.283","66130.116"
"1","23","10","306","139","-12","7","0.87","353.573","-7.703","68485.958","65266.515"
"1","23","11","348","167","-11","6.4","0.87","442.341","-5.284","84942.956","81140.377"
"1","23","12","541","139","-10","5.9","0.87","573.123","-2.17","109374.554","104706.266"
"1","23","13","472","143","-9","5.4","0.87","512.008","-1.585","97506.726","93258.963"
"1","23","14","541","101","-9","4.8","0.87","466.804","-1.704","89399.812","85439.309"
"1","23","15","780","58","-9","4.2","0.87","451.128","-1.369","85742.187","81911.288"
"1","23","16","544","34","-10","4","0.87","200.476","-6.656","32978.829","31017.545"
"1","23","17","0","0","-11","3.9","0.87","0","-11","0","0"
"1","23","18","0","0","-11","3.8","0.87","0","-11","0","0"
"1","23","19","0","0","-12","3.5","0.87","0","-12","0","0"
"1","23","20","0","0","-12","3.3","0.87","0","-12","0","0"
"1","23","21","0","0","-12","3.4","0.87","0","-12","0","0"
"1","23","22","0","0","-12","3.9","0.87","0","-12","0","0"
"1","23","23","0","0","-12","4.6","0.87","0","-12","0","0"
"1","24","0","0","0","-11","5.5","0.87","0","-11","0","0"
"1","24","1","0","0","-10","6.5","0.87","0","-10","0","0"
"1","24","2","0","0","-10","7.4","0.87","0","-10","0","0"
"1","24","3","0","0","-9","8.2","0.87","0","-9","0","0"
"1","24","4","0","0","-8","8.7","0.87","0","-8","0","0"
"1","24","5","0","0","-8","8.8","0.87","0","-8","0","0"
"1","24","6","0","0","-8","9","0.87","0","-8","0","0"
"1","24","7","0","0","-7","9.3","0.87","0","-7","0","0"
"1","24","8","0","5","-7","9.5","0.87","4.703","-6.955","730.834","0"
"1","24","9","0","38","-6","9.7","0.87","35.851","-5.659","6330.701","5313.667"
"1","24","10","0","94","-5","9.8","0.87","90.749","-4.143","16472.226","15095.837"
"1","24","11","88","188","-5","9.8","0.87","264.18","-2.504","49330.467","46789.78"
"1","24","12","78","198","-5","9.4","0.87","270.04","-2.368","50309.076","47733.713"
"1","24","13","91","188","-4","8.7","0.87","266.264","-1.246","49520.01","46972.606"
"1","24","14","69","152","-4","7.8","0.87","205.365","-1.696","38128.9","35985.129"
"1","24","15","339","88","-4","7.1","0.87","275.433","-0.69","51624.635","49002.657"
"1","24","16","162","53","-4","6.6","0.87","116","-2.574","19294.905","17818.497"
"1","24","17","0","0","-4","6.5","0.87","0","-4","0","0"
"1","24","18","0","0","-3","6.5","0.87","0","-3","0","0"
"1","24","19","0","0","-3","6.4","0.87","0","-3","0","0"
"1","24","20","0","0","-3","5.9","0.87","0","-3","0","0"
"1","24","21","0","0","-3","5.3","0.87","0","-3","0","0"
"1","24","22","0","0","-3","5","0.87","0","-3","0","0"
"1","24","23","0","0","-3","5.1","0.87","0","-3","0","0"
"1","25","0","0","0","-3","5.2","0.87","0","-3","0","0"
"1","25","1","0","0","-3","5.2","0.87","0","-3","0","0"
"1","25","2","0","0","-4","5.3","0.87","0","-4","0","0"
"1","25","3","0","0","-5","5.4","0.87","0","-5","0","0"
"1","25","4","0","0","-5","5.4","0.87","0","-5","0","0"
"1","25","5","0","0","-6","5.1","0.87","0","-6","0","0"
"1","25","6","0","0","-6","4.8","0.87","0","-6","0","0"
"1","25","7","0","0","-7","4.4","0.87","0","-7","0","0"
"1","25","8","0","25","-6","4","0.87","23.582","-5.597","3902.423","2971.432"
"1","25","9","193","101","-6","3.5","0.87","213.903","-1.995","39939.738","37731.802"
"1","25","10","422","126","-6","2.9","0.87","421.092","2.715","79100.438","75504.883"
"1","25","11","876","84","-6","2.4","0.87","736.092","10.67","135105.819","129525.77"
"1","25","12","33","184","-5","2.1","0.87","219.687","0.238","40219.342","38001.498"
"1","25","13","64","186","-5","2.1","0.87","244.494","0.836","44960.413","42574.575"
"1","25","14","18","139","-5","2.6","0.87","150.673","-1.728","27609.464","25838.438"
"1","25","15","22","98","-5","3.2","0.87","114.446","-2.757","20876.078","19343.643"
"1","25","16","64","46","-4","3.7","0.87","73.59","-2.693","12289.454","11061.278"
"1","25","17","0","0","-4","4.2","0.87","0","-4","0","0"
"1","25","18","0","0","-3","4.7","0.87","0","-3","0","0"
"1","25","19","0","0","-3","5.2","0.87","0","-3","0","0"
"1","25","20","0","0","-2","5.7","0.87","0","-2","0","0"
"1","25","21","0","0","-2","5.5","0.87","0","-2","0","0"
"1","25","22","0","0","-2","4.5","0.87","0","-2","0","0"
"1","25","23","0","0","-2","4","0.87","0","-2","0","0"
"1","26","0","0","0","-2","4.5","0.87","0","-2","0","0"
"1","26","1","0","0","-3","5.7","0.87","0","-3","0","0"
"1","26","2","0","0","-3","7.3","0.87","0","-3","0","0"
"1","26","3","0","0","-5","8.7","0.87","0","-5","0","0"
"1","26","4","0","0","-6","9.3","0.87","0","-6","0","0"
"1","26","5","0","0","-7","9.2","0.87","0","-7","0","0"
"1","26","6","0","0","-8","8.8","0.87","0","-8","0","0"
"1","26","7","0","0","-9","8.6","0.87","0","-9","0","0"
